gvkey,fyr,curcdq,fqtr,fyearq,datadate,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,conm
245628,12,EUR,2,2021,2021-06-30,,,,,3.2560,-82.8140,,41.9780,,,,,,,,,,,,75.3620,,,,,,-276.8570,,2250.5760,,,49.3770,,,215.0000,,,,73.9290,52.6330,,,,,,,,0.2030,,,-1.1900,,,-265.4300,,,,,55.6730,,,,,,,,445.9870,-63.7480,,-63.7480,-63.7480,1.7970,,,,,,,,,-49.9590,,,338.5420,,,,,,,,,-0.5180,,-68.1270,,,,,,,,-480.4300,,,,,,,,,,4.9270,-49.5570,,,57.8900,-10.4480,42.1850,,,,-60.0050,,,,,-7.7530,,,,,-258.1610,,2696.5630,,,2696.5630,,,4.9270,,0.5340,,,,,,,,,1.9160,3.7430,,,,39.5450,,,,,,,,,,,,56.4840,,,,,,,145.6100,2654.3780,,,258.1920,,53.2210,,,NORDEX SE
245628,12,EUR,3,2021,2021-09-30,,,,,4.1060,-118.2840,,-56.8540,,,,,,,,,,,,112.2180,,,,,,92.8590,,3335.6750,,,76.3080,,,4.5960,,,,110.3500,80.4140,,,,,,,,-0.0100,,,-3.3400,,,73.0290,,,,,0.2210,,,,,,,,620.5340,-103.6530,,-103.6530,-103.6530,3.1290,,,,,,,,,19.8370,,,347.7380,,,,,,,,,-0.8530,,-104.3340,,,,,,,,-305.0370,,,,,,,,,,-8.8640,-106.9560,,,127.5040,-0.7750,79.6390,,,,-107.7310,,,,,-8.7370,,,,,-62.5280,,3956.2090,,,3956.2090,,,5.9580,,0.9060,373.4700,,,,,,,,-10.2290,-4.0780,,,,110.0720,,,,,,,,,,,,101.2110,,,,,,,182.8210,3876.5700,,,358.0740,,77.4600,,,NORDEX SE
245628,12,EUR,4,2021,2021-12-31,,,,,8.0530,-219.5990,,-62.9630,,,,,,,,,,,,169.6550,,,,,,6.0830,,4689.0360,,,113.6800,,,215.0000,,,,159.9990,121.7330,,,,,,,,7.8110,,,-31.7260,,,62.3400,,,,,154.6600,,,,,,,,754.9140,-230.1560,,-230.1560,-230.1560,6.0220,,,,,,,,,-100.4910,,,479.7200,,,,,,,,0.9670,-0.8530,,-152.0930,,,,,,,,-523.9950,,,,,,,,,,10.6950,-98.2150,,,127.5620,-125.5220,-3.7890,,,,-223.7370,,,,,-17.4480,,,,,-45.7200,,5443.9500,,,5443.9500,,,6.1270,,0.3740,371.3350,,,,,,,,-8.2620,6.4190,,,,151.4380,,,,,,,,,,,,122.7430,,,,,,,260.4360,5447.7390,,,498.2670,,111.7230,,,NORDEX SE
245628,12,EUR,1,2022,2022-03-31,,,,,1.2180,172.7380,,34.0620,,,,,,,,,,,,47.8860,,,,,,-103.2640,,827.4880,,,32.1170,,,,,,,41.6060,33.3350,,,,,,,,,,,8.2090,,,2.0520,,,,,11.9730,,,,,,,,105.4660,-150.5160,,-150.5160,-150.5160,2.1650,,,,,,,,,-22.6600,,,-184.5430,,,,,,,,,,,-32.6190,,,,,,,,2.0520,,,,,,,,,,-30.2490,-51.3240,,,-80.9060,-100.2830,-66.9480,,,,-151.6070,,,,,-2.0040,,,,,26.0070,,932.9540,,,932.9540,,13.2630,-36.8710,,-7.0460,,,,,,,,,-2.5270,-1.0910,,,,48.2640,,,,,,,,,,,,23.2400,,,,,,,40.1100,999.9020,,,132.3040,,40.4380,,,NORDEX SE
245628,12,EUR,2,2022,2022-06-30,,,,,2.4120,380.2930,,97.3720,,,,,,,,,,,,88.8230,,,,,,-131.1290,,1905.9690,,,69.2220,,,,,,,88.1990,71.6340,,,,,,,,-0.0050,,,10.8110,,,144.8020,,,,,11.3070,,,,,,,,220.2420,-283.1780,,-283.1780,-283.1780,4.0160,,,,,,,,,-33.2110,,,-404.6180,,,,,,,,,,,-68.6930,,,,,,,,5.5840,,,,,,,,,,-35.5140,-74.0530,,,-218.0490,-225.9670,-154.3330,,,,-300.0200,,,,,-6.8330,,,,,-57.6590,,2126.2110,,,2126.2110,,13.2970,-29.5910,,-6.9550,139.2180,,,,,,,,-9.5990,-16.8420,,,,15.3880,,,,,,,,,,,,42.5500,,,,,,,89.7780,2280.5440,,,284.7970,,13.4100,,,NORDEX SE
245628,12,EUR,3,2022,2022-09-30,,,,,3.5990,168.6150,,341.7180,,,,,,,,,,,,124.6080,,,,,,-112.6810,,3476.2190,,,101.9280,,,,,,,130.5000,105.5270,,,,,,,,-0.0050,,,3.7340,,,341.5400,,,,,38.1370,,,,,,,,397.2170,-371.5600,,-371.5600,-371.5600,5.0680,,,,,,,,,-60.5520,,,-399.7160,,,,,,,,,,,-100.4670,,,,,,,,-2.5890,,,,,,,,,,-59.7920,-125.2570,,,-357.4880,-270.5410,-165.0140,,,,-395.7980,,,,,-9.3710,,,,,-186.6900,,3873.4360,,,3873.4360,,14.7700,-28.7880,,-7.7690,344.1290,,,,,,,,-10.1710,-24.2380,,,,-76.0730,,,,,,,,,,,,70.5280,,,,,,,148.5660,4038.4500,,,413.6650,,22.2880,,,NORDEX SE
245628,12,EUR,4,2022,2022-12-31,,,,,4.7600,250.8420,,486.6690,,,,,,,,,,,,205.3760,,,-0.0070,,,-150.8990,,5274.7670,,,137.0180,,,11.0000,,,,175.4180,141.7780,,,,,,,,3.5390,,,17.4740,,,345.5300,,,,,-78.7430,,,,,,,,418.7940,-497.7610,,-497.7610,-497.7610,6.0750,,,,,,,,,-101.7370,,,-380.6660,,,,,,,,0.6260,,,-163.8100,,,,,,,,-7.2750,,,,,,,,,,125.5260,33.3770,,,-350.0860,-555.7660,-413.9880,,,,-522.3890,,,,,-25.9830,,,,,-191.0400,,5693.5610,,,5693.5610,,14.9570,121.7650,,-0.0910,341.8050,,,,,,,,-12.9770,-24.6280,,,,165.8050,,,,,,,,,,,,101.7630,,,,,,,248.0040,6107.5490,,,584.7780,,34.0670,,,NORDEX SE
245628,12,EUR,1,2023,2023-03-31,,,,,,205.5060,,-237.1970,,,,,,,,,,,,24.8910,,,,,,-115.5310,,1109.1990,,,50.7880,,,275.0000,,,,50.7880,50.7880,,,,,,,,0.0030,,,-3.2010,,-0.7230,2.4890,,,,,52.8430,,,,,,,,107.9060,-214.8150,,-214.8150,-214.8150,1.4260,,,,,,,,,-35.5550,,,-46.1620,,,,,,,,,-15.1050,,-39.1960,,,,,,,,-271.7880,,,,,,,,,,0.0010,-46.9560,,,-75.6230,-165.6600,-114.8720,,,,-212.6160,,,,,-0.8000,,,,,150.3430,,1217.1050,,,1217.1050,,,,,0.0050,,,,,,,,,-1.3790,2.1990,,,,72.4900,,,,,,,,,,,,48.3860,,,,,,,75.5430,1331.9770,,,147.2350,,147.2350,,,NORDEX SE
245628,12,EUR,2,2023,2023-06-30,,,,,0.9510,214.4340,,-249.3040,,,,,,,,,,,,49.8510,,,-0.0010,,,17.4330,,2477.9290,,,81.7050,,,,,,,92.5870,82.6560,,,,,,,,-0.0850,,,-8.5610,,-0.7230,307.6080,,,,,101.4290,,,,,,,,275.2530,-298.8800,,-298.8800,-298.8800,3.1770,,,,,,,,,-65.2570,,,-36.8860,,,,,,,,-0.0010,-14.7280,,-63.4000,,,,,,,,308.3310,,,,,,,,,,15.2600,-61.5880,,,-218.2130,-222.1580,-139.5020,,,,-283.7460,,,,,-1.1800,,,,,41.8550,,2753.1820,,,2753.1820,,,,,-0.0220,,,,,,,,,-18.1690,15.1340,,,,-29.9010,,,,,,,,,,,,79.9400,,,,,,,110.9500,2892.6840,,,303.8050,,6.8790,,,NORDEX SE
245628,12,EUR,3,2023,2023-09-30,,,,,,110.1500,,53.4490,,,,,,,,,,,,83.0430,,,0.0020,,,8.6430,,3866.9660,,,138.4260,,,275.0000,,,,138.4260,138.4260,,,,,,,,-0.1620,,,-7.7400,,-0.7230,299.7470,,,,,137.7300,,,,,,,,609.8630,-333.6890,,-333.6890,-333.6890,7.2260,,,,,,,,,-81.9360,,,-141.7870,,,,,,,,-0.0010,-15.0250,,-94.4920,,,,,,,,25.4700,,,,,,,,,,-0.0010,-98.2970,,,-188.8740,-204.9880,-66.5620,,,,-303.2850,,,,,-3.5770,,,,,-48.4610,,4476.8290,,,4476.8290,,,,,-0.0230,,,,,,,,,-22.7330,30.4040,,,,-26.6490,,,,,,,,,,,,105.3600,,,,,,,216.5040,4543.3910,,,459.9210,,459.9210,,,NORDEX SE
245628,12,EUR,4,2023,2023-12-31,,,,,3.7470,397.9470,,150.0040,,,,,,,,,,,,132.8820,,,,,,292.3820,,5580.6520,,,146.6850,,,275.0000,,,,188.4990,150.4320,,,,,,,,-0.3560,,,-13.2960,,-0.7230,285.6580,,,,,131.1070,,,,,,,,908.4160,-302.8110,,-302.8110,-302.8310,11.4300,,,,,,,,,-114.3620,,,-162.5380,,,,,,,,1.8960,-18.8590,,-141.1790,,,,,,,,11.3810,,,,0.0200,,,,,,-6.1870,-130.3620,,,161.1990,-180.2880,-29.8560,,,,-310.6500,,,,,-8.6660,,,,,-87.3570,,6489.0680,,,6489.0680,,,3.9750,,-0.0400,,,,,,,,,-39.2500,-7.8390,,,,298.0560,,,,,,,,,,,,135.2490,,,,,,,281.2050,6518.9240,,,657.0670,,38.7770,,,NORDEX SE
245628,12,EUR,1,2024,2024-03-31,,,,,,-37.7510,,-251.3400,,,,,,,,,,,,34.1110,,,,,,-264.7860,,1265.2260,,,45.2130,,,,,,,45.2130,45.2130,,,,,,,,-0.3490,,,-2.7210,,,-8.3890,,,,,23.2940,,,,,,,,308.9740,-13.0820,,-13.0820,-13.0380,4.0130,,,,,,,,,-18.2310,,,151.2540,,,,,,,,,-17.3490,,-51.1900,,,,,,,,-8.3890,,,,-0.0440,,,,,,,-23.2660,,,-202.4860,6.9130,52.1260,,,,-16.3530,,,,,-0.2700,,,,,-98.0160,,1574.2000,,,1574.2000,,,,,-0.2370,,,,,,,,,-3.5900,-3.2710,,,,-235.8530,,,,,,,,,,,,26.9300,,,,,,,89.4880,1522.0740,,,167.3600,,167.3600,,,NORDEX SE
245628,12,EUR,2,2024,2024-06-30,,,,,2.1090,-194.1400,,40.3010,,,,,,,,,,,,70.2450,,,,,,-178.6950,,2805.2020,,,68.7760,,,,,,,88.8190,70.8850,,,,,,,,-0.3440,,,-2.1500,,1.5000,-16.9120,,,,,45.2280,,,,,,,,629.2710,-12.6240,,-12.6240,-12.5180,8.1100,,,,,,,,,-42.8060,,,243.4000,,,,,,,,,-17.5960,,-87.4950,,,,,,,,-18.4120,,,,-0.1060,,,,,,-23.8610,-68.7850,,,-72.1380,53.0050,123.8900,,,,-15.7800,,,,,-0.3460,,,,,-220.8060,,3434.4730,,,3434.4730,,,,,-0.2050,,,,,,,,,-19.3050,-3.1560,,,,-131.2450,,,,,,,,,,,,52.6900,,,,,,,152.5010,3310.5830,,,352.8800,,16.3370,,,NORDEX SE
245628,12,EUR,3,2024,2024-09-30,,,,,,-133.0260,,-15.2810,,,,,,,,,,,,110.1430,,,-0.0010,,,-43.6340,,4075.4470,,,134.2860,,,,,,,134.2860,134.2860,,,,,,,,-0.3290,,,-10.7400,,1.5010,-32.5010,,,,,76.7150,,,,,,,,1029.7720,-8.7320,,-8.7320,-8.5530,14.9890,,,,,,,,,-62.6740,,,163.7210,,,,,,,,5.9280,-13.6720,,-112.1750,,,,,,,,-34.0020,,,,-0.1790,,,,,,-0.0010,-66.1090,,,111.7830,55.1930,189.4790,,,,-10.9160,,,,,-5.7120,,,,,-13.7610,,5105.2190,,,5105.2190,,,,,-1.3440,,,,,,,,,-28.1210,-2.1840,,,,1.6530,,,,,,,,,,,,80.7680,,,,,,,326.4150,4915.7400,,,513.8780,,513.8780,,,NORDEX SE
245628,12,EUR,4,2024,2024-12-31,,,,,4.7370,7.4480,,-12.2540,,,,,,,,,,,,164.1900,,,,,,225.5150,,5839.1210,,,140.9880,,,,,,,180.9970,145.7250,,,,,,,,-0.4240,,,-7.2720,,4.5010,-37.8830,,,,,117.5970,,,,,,,,1459.7040,8.7810,,8.7810,8.8360,17.3880,,,,,,,,,-89.2840,,,356.3230,,,,,,,,11.5640,-13.6500,,-159.0830,,,,,,,,-42.3840,,,,-0.0550,,,,,,-63.2410,-157.0850,,,429.7530,178.6050,324.3300,,,,21.5200,,,,,-7.1930,,,,,-102.2220,,7298.8250,,,7298.8250,,,-21.9130,,13.3530,,,,,,,,,-50.9860,12.7390,,,,249.2950,,,,,,,,,,,,110.8080,,,,,,,376.4890,6974.4950,,,758.8850,,33.2160,,,NORDEX SE
318456,12,NOK,4,2019,2019-12-31,,,,,,501.0000,,,,,,,,,,,,,,6502.0000,,,-1.0000,,,-479.0000,,,,,479.0000,,,,,,,479.0000,479.0000,,,,131.0000,108.0000,28.0000,,-28.0000,,,-131.0000,,93.0000,4232.0000,,,,,758.0000,,,,,,,,1811.0000,155.0000,,155.0000,-39.0000,66.0000,,,,,,-722.0000,,76.0000,,,,,,,,,,,,1.0000,-14.0000,,-6439.0000,,,,,,,,3639.0000,,,,194.0000,,,,,,-85.0000,-751.0000,,,1860.0000,935.0000,1414.0000,,1.0000,,184.0000,,,,,,,,,,,,1811.0000,,,1810.0000,,,-33.0000,,,1330.0000,,,,,,,,-61.0000,29.0000,,,,501.0000,,,,,,,,,,,,704.0000,,,,,,,177.0000,397.0000,,,220.0000,,163.0000,,,SCATEC ASA
318456,12,NOK,1,2020,2020-03-31,,,,,,285.0000,,,,,,,,,,,,,,730.0000,,,-1.0000,,,234.0000,,,,,164.0000,,,,,,,164.0000,164.0000,,,,,,5.0000,,-5.0000,,,16.0000,,-4.0000,213.0000,,,,,39.0000,,,,,,,,630.0000,299.0000,,299.0000,235.0000,11.0000,,,,,,-108.0000,,12.0000,,,,,,,,,,,,0.0000,-5.0000,,-723.0000,,,,,,,,299.0000,,,,64.0000,,,,,,298.0000,67.0000,,,729.0000,343.0000,507.0000,,,,410.0000,,,,,,,,,,,,630.0000,,,630.0000,,,-11.0000,,,26.0000,,,,,,,,-63.0000,111.0000,,,,285.0000,,,,,,,,,,,,237.0000,,,,,,,69.0000,123.0000,,,54.0000,,54.0000,,,SCATEC ASA
318456,12,NOK,2,2020,2020-06-30,,,,,,12.0000,,,,,,,,,,,,,,1378.0000,,,-1.0000,,,1245.0000,,,,,378.0000,,,,,,,378.0000,378.0000,,,,,,2.0000,,-2.0000,,,-8.0000,,80.0000,1612.0000,,,,,488.0000,,,,,,,,1352.0000,217.0000,,217.0000,137.0000,24.0000,,,,,,-443.0000,,28.0000,,,,,,,,,,,,-1.0000,,,-1287.0000,,,,,,,,21.0000,,,,80.0000,,,,,,132.0000,-374.0000,,,929.0000,706.0000,1084.0000,,,,332.0000,,,,,,,,,,,,1352.0000,,,1352.0000,,64.0000,,,,1954.0000,,,,,,,,-168.0000,115.0000,,,,12.0000,,,,,,,,,,,,528.0000,,,,,,,155.0000,268.0000,,,113.0000,,113.0000,,,SCATEC ASA
