Effect date,Internal code,ISIN code,Symbol,Instrument name,MIC,CurrencyCode,Previous Close Price,Open Price,Open Price Time,High Price,High Price Time,Low Price,Low Price Time,Close Price,Close Price Time,filename,date_inserted,Exchange Name,Instrument Type,PriceUnit,Trading Group,ID
2023-06-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2972.45,2974.26,0 days 09:00:02,2974.26,0 days 09:00:02,2942.42,0 days 15:43:15,2946.2,0 days 18:05:02,EuronextIndices-EOD-20230621.csv.zip,2023-07-11,Oslo,index,,86,60281
2023-06-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2946.2,2945.25,0 days 09:00:02,2945.25,0 days 09:00:02,2911.01,0 days 09:03:45,2917.43,0 days 18:05:02,EuronextIndices-EOD-20230622.csv.zip,2023-07-11,Oslo,index,,86,48244
2023-06-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2917.43,2917.47,0 days 09:00:04,2917.47,0 days 09:00:04,2884.16,0 days 15:25:00,2887.57,0 days 18:05:02,EuronextIndices-EOD-20230623.csv.zip,2023-07-11,Oslo,index,,86,48292
2023-06-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2887.57,2887.57,0 days 09:00:04,2888.53,0 days 09:00:30,2851.47,0 days 09:42:30,2884.45,0 days 18:05:02,EuronextIndices-EOD-20230626.csv.zip,2023-07-11,Oslo,index,,86,48342
2023-06-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2884.45,2884.49,0 days 09:00:02,2893.53,0 days 09:01:00,2847.28,0 days 11:47:45,2860.44,0 days 18:05:02,EuronextIndices-EOD-20230627.csv.zip,2023-07-11,Oslo,index,,86,48389
2023-06-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2860.44,2860.73,0 days 09:00:03,2900.24,0 days 16:25:30,2860.73,0 days 09:00:03,2900.1,0 days 18:05:02,EuronextIndices-EOD-20230628.csv.zip,2023-07-11,Oslo,index,,86,48429
2023-06-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2900.1,2901.15,0 days 09:00:02,2924.38,0 days 15:42:30,2897.07,0 days 09:05:30,2921.38,0 days 18:05:02,EuronextIndices-EOD-20230629.csv.zip,2023-07-11,Oslo,index,,86,60530
2023-06-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2921.38,2921.57,0 days 09:00:03,2942.46,0 days 15:28:15,2921.57,0 days 09:00:03,2935.0,0 days 18:05:02,EuronextIndices-EOD-20230630.csv.zip,2023-07-11,Oslo,index,,86,48516
2023-07-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2935.0,2935.36,0 days 09:00:02,2954.83,0 days 15:39:00,2935.36,0 days 09:00:02,2953.54,0 days 18:05:02,EuronextIndices-EOD-20230703.csv.zip,2023-07-11,Oslo,index,,86,48556
2023-07-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2953.54,2953.83,0 days 09:00:02,2963.11,0 days 13:52:15,2949.87,0 days 10:10:45,2957.36,0 days 18:05:02,EuronextIndices-EOD-20230704.csv.zip,2023-07-11,Oslo,index,,86,60673
2023-07-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2957.36,2957.46,0 days 09:00:02,2957.46,0 days 09:00:02,2929.09,0 days 16:06:00,2934.36,0 days 18:05:02,EuronextIndices-EOD-20230705.csv.zip,2023-07-11,Oslo,index,,86,48639
2023-07-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2934.36,2933.47,0 days 09:00:03,2933.47,0 days 09:00:03,2898.06,0 days 16:25:45,2898.06,0 days 18:05:02,EuronextIndices-EOD-20230706.csv.zip,2023-07-11,Oslo,index,,86,60775
2023-07-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2898.06,2898.22,0 days 09:00:02,2902.91,0 days 16:14:00,2884.4,0 days 10:11:45,2898.12,0 days 18:05:02,EuronextIndices-EOD-20230707.csv.zip,2023-07-11,Oslo,index,,86,48735
2023-07-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2898.12,2897.97,0 days 09:00:03,2903.03,0 days 16:11:00,2871.66,0 days 09:34:15,2901.8,0 days 18:05:02,EuronextIndices-EOD-20230710.csv.zip,2023-07-20,Oslo,index,,86,60848
2023-07-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2901.8,2901.84,0 days 09:00:02,2913.69,0 days 16:00:15,2886.34,0 days 09:03:45,2911.4,0 days 18:05:02,EuronextIndices-EOD-20230711.csv.zip,2023-07-20,Oslo,index,,86,48823
2023-07-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2911.4,2911.46,0 days 09:00:02,2943.28,0 days 16:20:00,2902.88,0 days 09:00:15,2941.5,0 days 18:05:01,EuronextIndices-EOD-20230712.csv.zip,2023-07-20,Oslo,index,,86,48859
2023-07-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2941.5,2941.88,0 days 09:00:03,2950.55,0 days 11:20:45,2937.99,0 days 15:38:00,2941.74,0 days 18:05:02,EuronextIndices-EOD-20230713.csv.zip,2023-07-20,Oslo,index,,86,48906
2023-07-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2941.74,2942.12,0 days 09:00:02,2944.83,0 days 09:00:30,2920.37,0 days 12:38:00,2925.42,0 days 18:05:02,EuronextIndices-EOD-20230714.csv.zip,2023-07-20,Oslo,index,,86,61035
2023-07-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2925.42,2924.61,0 days 09:00:02,2924.61,0 days 09:00:02,2871.96,0 days 15:21:15,2880.13,0 days 18:05:01,EuronextIndices-EOD-20230717.csv.zip,2023-07-20,Oslo,index,,86,61080
2023-07-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2880.13,2880.23,0 days 09:00:02,2910.36,0 days 16:14:15,2876.29,0 days 09:00:15,2906.6,0 days 18:05:02,EuronextIndices-EOD-20230718.csv.zip,2023-07-20,Oslo,index,,86,49039
2023-07-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2906.6,2906.26,0 days 09:00:02,2932.82,0 days 16:13:30,2899.93,0 days 09:00:15,2929.73,0 days 18:05:02,EuronextIndices-EOD-20230719.csv.zip,2023-07-20,Oslo,index,,86,49081
2023-07-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2929.73,2929.98,0 days 09:00:02,2965.12,0 days 15:33:45,2929.98,0 days 09:00:02,2960.6,0 days 18:05:02,EuronextIndices-EOD-20230720.csv.zip,2023-07-28,Oslo,index,,86,61220
2023-07-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2960.6,2961.27,0 days 09:00:03,2972.03,0 days 16:14:15,2952.89,0 days 09:01:15,2970.71,0 days 18:10:05,EuronextIndices-EOD-20230721.csv.zip,2023-07-28,Oslo,index,,86,49170
2023-07-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2970.71,2970.88,0 days 09:00:01,2972.26,0 days 15:50:15,2951.82,0 days 09:15:45,2971.43,0 days 18:05:02,EuronextIndices-EOD-20230724.csv.zip,2023-07-28,Oslo,index,,86,49215
2023-07-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2971.43,2971.55,0 days 09:00:02,2991.07,0 days 16:15:15,2969.47,0 days 09:00:15,2988.93,0 days 18:05:02,EuronextIndices-EOD-20230725.csv.zip,2023-07-28,Oslo,index,,86,49261
2023-07-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2988.93,2988.69,0 days 09:00:02,2988.69,0 days 09:00:02,2955.71,0 days 15:22:45,2969.84,0 days 18:05:02,EuronextIndices-EOD-20230726.csv.zip,2023-07-28,Oslo,index,,86,61390
2023-07-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2969.84,2970.65,0 days 09:00:02,3008.59,0 days 15:58:45,2970.65,0 days 09:00:02,3003.59,0 days 18:05:02,EuronextIndices-EOD-20230727.csv.zip,2023-07-28,Oslo,index,,86,49349
2023-07-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3003.59,3003.4,0 days 09:00:02,3003.4,0 days 09:00:02,2981.36,0 days 10:32:45,2998.12,0 days 18:05:02,EuronextIndices-EOD-20230728.csv.zip,2023-10-27,Oslo,index,,86,49401
2023-07-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2998.12,2998.14,0 days 09:00:02,3023.77,0 days 16:00:30,2998.14,0 days 09:00:02,3016.1,0 days 18:05:02,EuronextIndices-EOD-20230731.csv.zip,2023-10-27,Oslo,index,,86,61512
2023-08-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3016.1,3015.13,0 days 09:00:02,3018.34,0 days 16:25:30,2999.3,0 days 09:41:15,3018.34,0 days 18:05:02,EuronextIndices-EOD-20230801.csv.zip,2023-10-27,Oslo,index,,86,61552
2023-08-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3018.34,3017.91,0 days 09:00:02,3017.91,0 days 09:00:02,2977.81,0 days 10:35:45,2985.72,0 days 18:05:02,EuronextIndices-EOD-20230802.csv.zip,2023-10-27,Oslo,index,,86,49555
2023-08-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2985.72,2984.99,0 days 09:00:02,2984.99,0 days 09:00:02,2959.35,0 days 09:33:45,2975.45,0 days 18:05:02,EuronextIndices-EOD-20230803.csv.zip,2023-10-27,Oslo,index,,86,61630
2023-08-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2975.45,2973.72,0 days 09:00:03,2996.11,0 days 10:58:30,2973.72,0 days 09:00:03,2990.05,0 days 18:05:02,EuronextIndices-EOD-20230804.csv.zip,2023-10-27,Oslo,index,,86,49652
2023-08-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2990.05,2989.87,0 days 09:00:02,3000.68,0 days 09:41:45,2969.37,0 days 16:01:45,2976.68,0 days 18:05:02,EuronextIndices-EOD-20230807.csv.zip,2023-10-27,Oslo,index,,86,49698
2023-08-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2976.68,2976.32,0 days 09:00:03,2976.32,0 days 09:00:03,2948.16,0 days 14:08:45,2954.75,0 days 18:05:02,EuronextIndices-EOD-20230808.csv.zip,2023-10-27,Oslo,index,,86,61761
2023-08-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2954.75,2954.86,0 days 09:00:02,2988.74,0 days 12:59:30,2954.86,0 days 09:00:02,2985.16,0 days 18:05:02,EuronextIndices-EOD-20230809.csv.zip,2023-10-27,Oslo,index,,86,61813
2023-08-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2985.16,2985.15,0 days 09:00:03,3002.79,0 days 16:14:30,2970.0,0 days 09:44:00,2999.12,0 days 18:05:02,EuronextIndices-EOD-20230810.csv.zip,2023-10-27,Oslo,index,,86,49823
2023-08-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2999.12,2998.16,0 days 09:00:02,3004.85,0 days 13:37:00,2982.21,0 days 09:03:00,2999.85,0 days 18:05:02,EuronextIndices-EOD-20230811.csv.zip,2023-10-27,Oslo,index,,86,49867
2023-08-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2999.85,2999.69,0 days 09:00:02,3013.12,0 days 13:17:15,2989.15,0 days 09:01:15,3000.56,0 days 18:05:02,EuronextIndices-EOD-20230814.csv.zip,2023-10-27,Oslo,index,,86,61944
2023-08-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3000.56,3000.59,0 days 09:00:02,3020.75,0 days 09:08:45,2983.32,0 days 16:19:45,2986.34,0 days 18:05:02,EuronextIndices-EOD-20230815.csv.zip,2023-10-27,Oslo,index,,86,61989
2023-08-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2986.34,2986.23,0 days 09:00:02,3005.25,0 days 16:25:30,2973.22,0 days 09:16:45,3005.19,0 days 18:05:02,EuronextIndices-EOD-20230816.csv.zip,2023-10-27,Oslo,index,,86,50004
2023-08-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3005.19,3005.08,0 days 09:00:03,3005.08,0 days 09:00:03,2981.88,0 days 16:00:15,2986.83,0 days 18:05:02,EuronextIndices-EOD-20230817.csv.zip,2023-10-27,Oslo,index,,86,62084
2023-08-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2986.83,2986.72,0 days 09:00:03,2986.72,0 days 09:00:03,2923.03,0 days 15:05:15,2933.83,0 days 18:05:02,EuronextIndices-EOD-20230818.csv.zip,2023-10-27,Oslo,index,,86,50083
2023-08-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2933.83,2933.5,0 days 09:00:02,2958.67,0 days 13:58:30,2933.5,0 days 09:00:02,2936.54,0 days 18:05:02,EuronextIndices-EOD-20230821.csv.zip,2023-10-27,Oslo,index,,86,50128
2023-08-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2936.54,2937.21,0 days 09:00:02,2940.09,0 days 09:00:30,2914.39,0 days 16:25:45,2914.39,0 days 18:05:02,EuronextIndices-EOD-20230822.csv.zip,2023-10-27,Oslo,index,,86,50175
2023-08-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2914.39,2914.71,0 days 09:00:02,2933.09,0 days 10:36:30,2909.12,0 days 12:51:15,2922.6,0 days 18:05:02,EuronextIndices-EOD-20230823.csv.zip,2023-10-27,Oslo,index,,86,62264
2023-08-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2922.6,2924.1,0 days 09:00:02,2942.54,0 days 09:04:00,2918.69,0 days 15:52:30,2918.74,0 days 18:05:02,EuronextIndices-EOD-20230824.csv.zip,2023-10-27,Oslo,index,,86,62298
2023-08-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2918.74,2917.69,0 days 09:00:03,2934.48,0 days 10:40:45,2909.83,0 days 09:01:45,2925.18,0 days 18:05:02,EuronextIndices-EOD-20230825.csv.zip,2023-10-27,Oslo,index,,86,62347
2023-08-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2925.18,2925.78,0 days 09:00:03,2955.43,0 days 16:25:30,2925.78,0 days 09:00:03,2955.43,0 days 18:05:02,EuronextIndices-EOD-20230828.csv.zip,2023-10-27,Oslo,index,,86,50353
2023-08-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2955.43,2955.67,0 days 09:00:02,2969.1,0 days 09:26:45,2952.12,0 days 09:00:30,2956.59,0 days 18:05:02,EuronextIndices-EOD-20230829.csv.zip,2023-10-27,Oslo,index,,86,62437
2023-08-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2956.59,2956.98,0 days 09:00:03,2975.16,0 days 15:53:30,2956.98,0 days 09:00:03,2970.06,0 days 18:05:02,EuronextIndices-EOD-20230830.csv.zip,2023-10-27,Oslo,index,,86,62478
2023-08-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2970.06,2972.08,0 days 09:00:04,2983.66,0 days 15:21:15,2968.24,0 days 11:30:00,2979.95,0 days 18:05:02,EuronextIndices-EOD-20230831.csv.zip,2023-10-27,Oslo,index,,86,50491
2023-09-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2979.95,2987.32,0 days 09:00:03,2997.34,0 days 15:15:30,2980.25,0 days 09:13:45,2993.25,0 days 18:05:02,EuronextIndices-EOD-20230901.csv.zip,2023-10-27,Oslo,index,,86,50536
2023-09-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2993.25,2993.21,0 days 09:00:03,3019.05,0 days 11:09:15,2992.74,0 days 09:00:15,3000.36,0 days 18:05:02,EuronextIndices-EOD-20230904.csv.zip,2023-10-27,Oslo,index,,86,62606
2023-09-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3000.36,3000.26,0 days 09:00:02,3017.94,0 days 15:09:15,2985.11,0 days 09:21:30,3005.05,0 days 18:05:02,EuronextIndices-EOD-20230905.csv.zip,2023-10-27,Oslo,index,,86,50624
2023-09-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3005.05,3004.58,0 days 09:00:01,3011.14,0 days 09:15:00,2986.55,0 days 15:30:15,2991.91,0 days 18:05:02,EuronextIndices-EOD-20230906.csv.zip,2023-10-27,Oslo,index,,86,62703
2023-09-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2991.91,2992.73,0 days 09:00:03,2997.67,0 days 11:47:15,2977.17,0 days 16:25:30,2977.31,0 days 18:05:02,EuronextIndices-EOD-20230907.csv.zip,2023-10-27,Oslo,index,,86,62751
2023-09-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2977.31,2977.31,0 days 09:00:04,2989.86,0 days 10:02:15,2970.85,0 days 12:17:30,2976.88,0 days 18:10:04,EuronextIndices-EOD-20230908.csv.zip,2023-10-27,Oslo,index,,86,62795
2023-09-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2976.88,2976.73,0 days 09:00:02,3001.43,0 days 09:54:00,2976.73,0 days 09:00:02,2995.65,0 days 18:05:02,EuronextIndices-EOD-20230911.csv.zip,2023-10-27,Oslo,index,,86,62840
2023-09-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2995.65,2995.88,0 days 09:00:02,3015.63,0 days 09:19:30,2994.45,0 days 15:16:45,2999.68,0 days 18:05:02,EuronextIndices-EOD-20230912.csv.zip,2023-10-27,Oslo,index,,86,62883
2023-09-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2999.68,2999.59,0 days 09:00:02,3010.13,0 days 09:30:45,2985.34,0 days 14:32:45,2992.35,0 days 18:05:02,EuronextIndices-EOD-20230913.csv.zip,2023-10-27,Oslo,index,,86,50889
2023-09-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2992.35,2993.37,0 days 09:00:02,3045.09,0 days 16:00:00,2993.37,0 days 09:00:02,3041.58,0 days 18:05:02,EuronextIndices-EOD-20230914.csv.zip,2023-10-27,Oslo,index,,86,62970
2023-09-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3041.58,3041.69,0 days 09:00:02,3069.06,0 days 09:08:30,3041.69,0 days 09:00:02,3054.05,0 days 18:05:02,EuronextIndices-EOD-20230915.csv.zip,2023-10-27,Oslo,index,,86,50976
2023-09-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3054.05,3053.0,0 days 09:00:02,3055.46,0 days 16:25:15,3030.81,0 days 09:22:00,3054.65,0 days 18:05:02,EuronextIndices-EOD-20230918.csv.zip,2023-10-27,Oslo,index,,86,63057
2023-09-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3054.65,3054.52,0 days 09:00:02,3065.75,0 days 13:25:30,3044.88,0 days 09:11:30,3055.63,0 days 18:05:02,EuronextIndices-EOD-20230919.csv.zip,2023-10-27,Oslo,index,,86,51068
2023-09-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3055.63,3056.51,0 days 09:00:02,3080.25,0 days 16:20:00,3056.51,0 days 09:00:02,3077.97,0 days 18:05:02,EuronextIndices-EOD-20230920.csv.zip,2023-10-27,Oslo,index,,86,51119
2023-09-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3077.97,3078.06,0 days 09:00:02,3078.06,0 days 09:00:02,3050.77,0 days 14:32:30,3061.18,0 days 18:05:02,EuronextIndices-EOD-20230921.csv.zip,2023-10-27,Oslo,index,,86,63183
2023-09-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3061.18,3061.26,0 days 09:00:02,3099.82,0 days 14:29:30,3061.26,0 days 09:00:02,3096.2,0 days 18:05:02,EuronextIndices-EOD-20230922.csv.zip,2023-10-27,Oslo,index,,86,51211
2023-09-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3096.2,3096.41,0 days 09:00:02,3097.4,0 days 09:07:45,3050.22,0 days 15:39:45,3054.3,0 days 18:05:02,EuronextIndices-EOD-20230925.csv.zip,2023-10-27,Oslo,index,,86,63265
2023-09-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3054.3,3054.55,0 days 09:00:02,3059.96,0 days 16:00:30,3039.45,0 days 09:35:30,3044.04,0 days 18:05:02,EuronextIndices-EOD-20230926.csv.zip,2023-10-27,Oslo,index,,86,51307
2023-09-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3044.04,3044.04,0 days 09:00:02,3066.73,0 days 15:59:00,3043.6,0 days 09:01:00,3064.77,0 days 18:05:02,EuronextIndices-EOD-20230927.csv.zip,2023-10-27,Oslo,index,,86,51351
2023-09-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3064.77,3064.59,0 days 09:00:03,3069.93,0 days 09:10:30,3050.29,0 days 15:49:30,3053.77,0 days 18:05:02,EuronextIndices-EOD-20230928.csv.zip,2023-10-27,Oslo,index,,86,63396
2023-09-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3053.77,3053.77,0 days 09:00:02,3089.66,0 days 09:23:30,3053.77,0 days 09:00:02,3070.02,0 days 18:05:01,EuronextIndices-EOD-20230929.csv.zip,2023-10-27,Oslo,index,,86,63440
2023-10-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3070.02,3069.5,0 days 09:00:04,3094.71,0 days 09:32:15,3047.07,0 days 16:25:45,3047.07,0 days 18:05:02,EuronextIndices-EOD-20231002.csv.zip,2023-10-27,Oslo,index,,86,63475
2023-10-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3047.07,3046.06,0 days 09:00:02,3046.06,0 days 09:00:02,3000.33,0 days 16:25:30,3000.39,0 days 18:05:02,EuronextIndices-EOD-20231003.csv.zip,2023-10-27,Oslo,index,,86,51541
2023-10-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3000.39,3000.49,0 days 09:00:02,3000.49,0 days 09:00:02,2966.81,0 days 16:25:45,2966.81,0 days 18:05:02,EuronextIndices-EOD-20231004.csv.zip,2023-10-27,Oslo,index,,86,63567
2023-10-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2966.81,2966.94,0 days 09:00:02,2978.99,0 days 16:25:15,2957.32,0 days 09:03:30,2976.82,0 days 18:05:02,EuronextIndices-EOD-20231005.csv.zip,2023-10-27,Oslo,index,,86,51628
2023-10-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2976.82,2978.1,0 days 09:00:02,2995.44,0 days 12:18:00,2966.4,0 days 15:12:15,2968.35,0 days 18:05:02,EuronextIndices-EOD-20231006.csv.zip,2023-10-27,Oslo,index,,86,51668
2023-10-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2968.35,2968.64,0 days 09:00:02,3002.81,0 days 11:19:45,2968.64,0 days 09:00:02,2997.72,0 days 18:05:02,EuronextIndices-EOD-20231009.csv.zip,2023-10-27,Oslo,index,,86,51712
2023-10-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2997.72,2998.43,0 days 09:00:03,3027.74,0 days 10:55:30,2996.15,0 days 09:06:15,3023.11,0 days 18:05:02,EuronextIndices-EOD-20231010.csv.zip,2023-10-27,Oslo,index,,86,63757
2023-10-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3023.11,3022.72,0 days 09:00:03,3032.9,0 days 15:32:15,3013.73,0 days 09:01:45,3031.29,0 days 18:05:02,EuronextIndices-EOD-20231011.csv.zip,2023-10-27,Oslo,index,,86,63798
2023-10-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3031.29,3031.49,0 days 09:00:03,3068.61,0 days 14:55:45,3031.49,0 days 09:00:03,3056.86,0 days 18:05:01,EuronextIndices-EOD-20231012.csv.zip,2023-10-27,Oslo,index,,86,51850
2023-10-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3056.86,3057.26,0 days 09:00:03,3068.46,0 days 10:07:30,3046.42,0 days 12:04:15,3050.45,0 days 18:05:02,EuronextIndices-EOD-20231013.csv.zip,2023-10-27,Oslo,index,,86,51903
2023-10-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3050.45,3050.85,0 days 09:00:03,3058.6,0 days 09:02:15,3029.79,0 days 10:09:00,3050.59,0 days 18:05:02,EuronextIndices-EOD-20231016.csv.zip,2023-10-27,Oslo,index,,86,63914
2023-10-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3050.59,3050.66,0 days 09:00:02,3050.75,0 days 09:00:15,3021.55,0 days 15:09:00,3035.48,0 days 18:05:02,EuronextIndices-EOD-20231017.csv.zip,2023-10-27,Oslo,index,,86,63959
2023-10-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3035.48,3035.48,0 days 09:00:02,3035.48,0 days 09:00:02,3014.39,0 days 09:30:30,3030.39,0 days 18:05:02,EuronextIndices-EOD-20231018.csv.zip,2023-10-27,Oslo,index,,86,64002
2023-10-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3030.39,3040.02,0 days 09:00:03,3040.02,0 days 09:00:03,2978.57,0 days 16:03:00,2978.74,0 days 18:05:02,EuronextIndices-EOD-20231019.csv.zip,2023-10-27,Oslo,index,,86,52078
2023-10-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2978.74,2978.62,0 days 09:00:02,2978.62,0 days 09:00:02,2940.98,0 days 16:25:45,2940.98,0 days 18:05:02,EuronextIndices-EOD-20231020.csv.zip,2023-10-27,Oslo,index,,86,52120
2023-10-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2940.98,2940.17,0 days 09:00:03,2940.17,0 days 09:00:03,2883.59,0 days 15:48:00,2890.11,0 days 18:05:02,EuronextIndices-EOD-20231023.csv.zip,2023-10-27,Oslo,index,,86,64135
2023-10-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2890.11,2889.73,0 days 09:00:02,2931.24,0 days 16:18:00,2888.53,0 days 09:00:15,2928.94,0 days 18:05:02,EuronextIndices-EOD-20231024.csv.zip,2023-10-27,Oslo,index,,86,64178
2023-10-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2928.94,2928.1,0 days 09:00:03,2956.6,0 days 09:00:45,2926.95,0 days 16:20:15,2928.58,0 days 18:05:02,EuronextIndices-EOD-20231025.csv.zip,2023-10-27,Oslo,index,,86,64226
2023-10-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2928.58,2928.49,0 days 09:00:02,2931.62,0 days 09:52:45,2908.26,0 days 13:41:15,2918.99,0 days 18:05:02,EuronextIndices-EOD-20231026.csv.zip,2023-10-31,Oslo,index,,86,52299
2023-10-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2918.99,2919.39,0 days 09:00:02,2962.33,0 days 12:17:30,2919.39,0 days 09:00:02,2937.9,0 days 18:05:02,EuronextIndices-EOD-20231027.csv.zip,2023-10-31,Oslo,index,,86,52353
2023-10-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2937.9,2939.4,0 days 09:00:02,2966.21,0 days 15:01:45,2938.9,0 days 09:01:45,2954.24,0 days 18:05:02,EuronextIndices-EOD-20231030.csv.zip,2023-11-28,Oslo,index,,86,64362
